timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/08/27 23:37:35.289, 0, 85 %, 0 %, 35355 MiB, 67.21 W
2026/08/27 23:37:35.289, 1, 12 %, 0 %, 35344 MiB, 37.96 W
2026/08/27 23:37:35.289, 2, 0 %, 0 %, 35346 MiB, 38.13 W
2026/08/27 23:37:40.290, 0, 0 %, 0 %, 35355 MiB, 37.49 W
2026/08/27 23:37:40.290, 1, 4 %, 0 %, 35344 MiB, 37.08 W
2026/08/27 23:37:40.290, 2, 4 %, 0 %, 35346 MiB, 37.95 W
2026/08/27 23:37:45.291, 0, 0 %, 0 %, 35355 MiB, 37.42 W
2026/08/27 23:37:45.291, 1, 30 %, 2 %, 35344 MiB, 37.08 W
2026/08/27 23:37:45.291, 2, 0 %, 0 %, 35346 MiB, 38.15 W
2026/08/27 23:37:50.291, 0, 0 %, 0 %, 35355 MiB, 37.40 W
2026/08/27 23:37:50.291, 1, 4 %, 0 %, 35344 MiB, 36.98 W
2026/08/27 23:37:50.291, 2, 5 %, 0 %, 35346 MiB, 38.13 W
2026/08/27 23:37:55.292, 0, 0 %, 0 %, 35355 MiB, 37.42 W
2026/08/27 23:37:55.292, 1, 0 %, 0 %, 35344 MiB, 44.68 W
2026/08/27 23:37:55.292, 2, 4 %, 0 %, 35346 MiB, 37.95 W
2026/08/27 23:38:00.292, 0, 4 %, 0 %, 35355 MiB, 37.31 W
2026/08/27 23:38:00.293, 1, 5 %, 0 %, 35344 MiB, 36.88 W
2026/08/27 23:38:00.293, 2, 5 %, 0 %, 35346 MiB, 38.23 W
2026/08/27 23:38:05.293, 0, 0 %, 0 %, 35355 MiB, 37.50 W
2026/08/27 23:38:05.293, 1, 0 %, 0 %, 35344 MiB, 36.88 W
2026/08/27 23:38:05.293, 2, 0 %, 0 %, 35346 MiB, 38.13 W
2026/08/27 23:38:10.294, 0, 5 %, 0 %, 35355 MiB, 37.42 W
2026/08/27 23:38:10.294, 1, 4 %, 0 %, 35344 MiB, 39.54 W
2026/08/27 23:38:10.294, 2, 9 %, 0 %, 35346 MiB, 38.04 W
2026/08/27 23:38:15.294, 0, 0 %, 0 %, 35355 MiB, 37.41 W
2026/08/27 23:38:15.294, 1, 0 %, 0 %, 35344 MiB, 36.70 W
2026/08/27 23:38:15.294, 2, 0 %, 0 %, 35346 MiB, 38.13 W
2026/08/27 23:38:20.295, 0, 0 %, 0 %, 35355 MiB, 37.31 W
2026/08/27 23:38:20.295, 1, 0 %, 0 %, 35344 MiB, 36.88 W
2026/08/27 23:38:20.295, 2, 17 %, 4 %, 35346 MiB, 38.53 W
2026/08/27 23:38:25.295, 0, 11 %, 0 %, 35355 MiB, 37.22 W
2026/08/27 23:38:25.296, 1, 11 %, 0 %, 35344 MiB, 36.69 W
2026/08/27 23:38:25.296, 2, 7 %, 0 %, 35346 MiB, 38.13 W
2026/08/27 23:38:30.296, 0, 6 %, 0 %, 35355 MiB, 40.18 W
2026/08/27 23:38:30.296, 1, 4 %, 0 %, 35344 MiB, 36.59 W
2026/08/27 23:38:30.299, 2, 0 %, 0 %, 35346 MiB, 38.63 W
2026/08/27 23:38:35.299, 0, 48 %, 6 %, 35355 MiB, 40.26 W
2026/08/27 23:38:35.299, 1, 0 %, 0 %, 35344 MiB, 37.18 W
2026/08/27 23:38:35.299, 2, 4 %, 0 %, 35346 MiB, 38.13 W
2026/08/27 23:38:40.300, 0, 0 %, 0 %, 35355 MiB, 37.00 W
2026/08/27 23:38:40.300, 1, 27 %, 10 %, 35344 MiB, 37.88 W
2026/08/27 23:38:40.300, 2, 0 %, 0 %, 35346 MiB, 47.15 W
2026/08/27 23:38:45.301, 0, 8 %, 0 %, 35355 MiB, 58.22 W
2026/08/27 23:38:45.301, 1, 0 %, 0 %, 35344 MiB, 36.58 W
2026/08/27 23:38:45.301, 2, 0 %, 0 %, 35346 MiB, 38.04 W
2026/08/27 23:38:50.301, 0, 0 %, 0 %, 35355 MiB, 37.11 W
2026/08/27 23:38:50.301, 1, 31 %, 1 %, 35344 MiB, 42.80 W
2026/08/27 23:38:50.301, 2, 0 %, 0 %, 35346 MiB, 38.04 W
2026/08/27 23:38:55.302, 0, 0 %, 0 %, 35355 MiB, 38.69 W
2026/08/27 23:38:55.302, 1, 0 %, 0 %, 35344 MiB, 66.19 W
2026/08/27 23:38:55.302, 2, 10 %, 0 %, 35346 MiB, 38.03 W
2026/08/27 23:39:00.302, 0, 14 %, 0 %, 35355 MiB, 37.11 W
2026/08/27 23:39:00.303, 1, 8 %, 0 %, 35344 MiB, 41.42 W
2026/08/27 23:39:00.303, 2, 0 %, 0 %, 35346 MiB, 37.84 W
2026/08/27 23:39:05.303, 0, 49 %, 1 %, 35355 MiB, 38.67 W
2026/08/27 23:39:05.303, 1, 0 %, 0 %, 35344 MiB, 38.76 W
2026/08/27 23:39:05.303, 2, 30 %, 0 %, 35346 MiB, 39.54 W
2026/08/27 23:39:10.304, 0, 11 %, 0 %, 35355 MiB, 37.01 W
2026/08/27 23:39:10.304, 1, 0 %, 0 %, 35344 MiB, 36.98 W
2026/08/27 23:39:10.304, 2, 55 %, 0 %, 35346 MiB, 40.51 W
2026/08/27 23:39:15.304, 0, 11 %, 0 %, 35357 MiB, 37.11 W
2026/08/27 23:39:15.304, 1, 28 %, 0 %, 35344 MiB, 37.88 W
2026/08/27 23:39:15.304, 2, 0 %, 0 %, 35346 MiB, 37.84 W
2026/08/27 23:39:20.305, 0, 8 %, 0 %, 35357 MiB, 37.12 W
2026/08/27 23:39:20.305, 1, 0 %, 0 %, 35344 MiB, 36.59 W
2026/08/27 23:39:20.305, 2, 0 %, 0 %, 35346 MiB, 37.75 W
2026/08/27 23:39:25.313, 0, 7 %, 0 %, 35357 MiB, 37.32 W
2026/08/27 23:39:25.313, 1, 13 %, 0 %, 35344 MiB, 37.49 W
2026/08/27 23:39:25.314, 2, 0 %, 0 %, 35346 MiB, 37.75 W
2026/08/27 23:39:30.314, 0, 0 %, 0 %, 35357 MiB, 36.93 W
2026/08/27 23:39:30.314, 1, 13 %, 0 %, 35344 MiB, 36.81 W
2026/08/27 23:39:30.314, 2, 0 %, 0 %, 35346 MiB, 37.86 W
2026/08/27 23:39:35.315, 0, 11 %, 0 %, 35357 MiB, 37.43 W
2026/08/27 23:39:35.315, 1, 0 %, 0 %, 35344 MiB, 36.71 W
2026/08/27 23:39:35.315, 2, 0 %, 0 %, 35346 MiB, 37.67 W
2026/08/27 23:39:40.315, 0, 100 %, 30 %, 35357 MiB, 103.98 W
2026/08/27 23:39:40.315, 1, 100 %, 24 %, 35344 MiB, 203.57 W
2026/08/27 23:39:40.315, 2, 100 %, 22 %, 35346 MiB, 198.67 W
2026/08/27 23:39:45.316, 0, 100 %, 24 %, 35357 MiB, 208.18 W
2026/08/27 23:39:45.316, 1, 100 %, 21 %, 35344 MiB, 170.07 W
2026/08/27 23:39:45.316, 2, 100 %, 23 %, 35346 MiB, 146.64 W
2026/08/27 23:39:50.317, 0, 100 %, 24 %, 35357 MiB, 222.97 W
2026/08/27 23:39:50.317, 1, 100 %, 29 %, 35344 MiB, 92.88 W
2026/08/27 23:39:50.317, 2, 100 %, 19 %, 35346 MiB, 143.02 W
2026/08/27 23:39:55.318, 0, 100 %, 23 %, 35357 MiB, 88.38 W
2026/08/27 23:39:55.318, 1, 100 %, 22 %, 35344 MiB, 121.18 W
2026/08/27 23:39:55.318, 2, 100 %, 22 %, 35346 MiB, 159.47 W
2026/08/27 23:40:00.325, 0, 100 %, 0 %, 35357 MiB, 74.55 W
2026/08/27 23:40:00.325, 1, 100 %, 0 %, 35344 MiB, 71.72 W
2026/08/27 23:40:00.326, 2, 100 %, 1 %, 35346 MiB, 75.93 W
2026/08/27 23:40:05.326, 0, 100 %, 2 %, 35357 MiB, 74.26 W
2026/08/27 23:40:05.326, 1, 100 %, 2 %, 35344 MiB, 71.43 W
2026/08/27 23:40:05.326, 2, 100 %, 1 %, 35346 MiB, 75.52 W
2026/08/27 23:40:10.326, 0, 100 %, 0 %, 35357 MiB, 74.09 W
2026/08/27 23:40:10.327, 1, 100 %, 0 %, 35344 MiB, 71.38 W
2026/08/27 23:40:10.327, 2, 100 %, 1 %, 35346 MiB, 75.45 W
2026/08/27 23:40:15.327, 0, 32 %, 1 %, 35357 MiB, 60.85 W
2026/08/27 23:40:15.327, 1, 65 %, 9 %, 35344 MiB, 58.51 W
2026/08/27 23:40:15.327, 2, 76 %, 11 %, 35346 MiB, 61.54 W
2026/08/27 23:40:20.328, 0, 0 %, 0 %, 35357 MiB, 38.29 W
2026/08/27 23:40:20.328, 1, 0 %, 0 %, 35344 MiB, 37.80 W
2026/08/27 23:40:20.328, 2, 0 %, 0 %, 35346 MiB, 38.84 W
2026/08/27 23:40:25.328, 0, 4 %, 0 %, 35357 MiB, 38.09 W
2026/08/27 23:40:25.328, 1, 0 %, 0 %, 35344 MiB, 37.67 W
2026/08/27 23:40:25.328, 2, 8 %, 0 %, 35346 MiB, 38.81 W
2026/08/27 23:40:30.329, 0, 0 %, 0 %, 35357 MiB, 37.90 W
2026/08/27 23:40:30.329, 1, 0 %, 0 %, 35344 MiB, 37.38 W
2026/08/27 23:40:30.329, 2, 7 %, 0 %, 35346 MiB, 38.55 W
2026/08/27 23:40:35.330, 0, 10 %, 0 %, 35357 MiB, 38.19 W
2026/08/27 23:40:35.330, 1, 0 %, 0 %, 35344 MiB, 38.84 W
2026/08/27 23:40:35.330, 2, 0 %, 0 %, 35346 MiB, 59.80 W
2026/08/27 23:40:40.330, 0, 5 %, 0 %, 35357 MiB, 39.19 W
2026/08/27 23:40:40.330, 1, 0 %, 0 %, 35344 MiB, 38.08 W
2026/08/27 23:40:40.330, 2, 0 %, 0 %, 35346 MiB, 38.45 W
2026/08/27 23:40:45.331, 0, 0 %, 0 %, 35357 MiB, 37.71 W
2026/08/27 23:40:45.332, 1, 0 %, 0 %, 35344 MiB, 37.19 W
2026/08/27 23:40:45.332, 2, 0 %, 0 %, 35346 MiB, 38.45 W
2026/08/27 23:40:50.333, 0, 12 %, 0 %, 35357 MiB, 37.49 W
2026/08/27 23:40:50.333, 1, 0 %, 0 %, 35344 MiB, 40.63 W
2026/08/27 23:40:50.334, 2, 18 %, 0 %, 35346 MiB, 38.25 W
2026/08/27 23:40:55.334, 0, 0 %, 0 %, 35357 MiB, 37.70 W
2026/08/27 23:40:55.334, 1, 0 %, 0 %, 35344 MiB, 38.08 W
2026/08/27 23:40:55.334, 2, 38 %, 1 %, 35346 MiB, 59.60 W
2026/08/27 23:41:00.334, 0, 0 %, 0 %, 35357 MiB, 37.09 W
2026/08/27 23:41:00.334, 1, 4 %, 0 %, 35344 MiB, 37.06 W
2026/08/27 23:41:00.335, 2, 0 %, 0 %, 35346 MiB, 63.84 W
2026/08/27 23:41:05.335, 0, 5 %, 0 %, 35357 MiB, 38.09 W
2026/08/27 23:41:05.335, 1, 0 %, 0 %, 35344 MiB, 37.18 W
2026/08/27 23:41:05.335, 2, 0 %, 0 %, 35346 MiB, 44.88 W
2026/08/27 23:41:10.336, 0, 23 %, 0 %, 35357 MiB, 37.29 W
2026/08/27 23:41:10.336, 1, 3 %, 0 %, 35344 MiB, 36.97 W
2026/08/27 23:41:10.336, 2, 5 %, 0 %, 35346 MiB, 39.01 W
2026/08/27 23:41:15.336, 0, 0 %, 0 %, 35357 MiB, 37.51 W
2026/08/27 23:41:15.337, 1, 0 %, 0 %, 35344 MiB, 36.89 W
2026/08/27 23:41:15.337, 2, 1 %, 0 %, 35346 MiB, 38.35 W
2026/08/27 23:41:20.337, 0, 0 %, 0 %, 35357 MiB, 37.29 W
2026/08/27 23:41:20.337, 1, 4 %, 0 %, 35344 MiB, 36.99 W
2026/08/27 23:41:20.337, 2, 0 %, 0 %, 35346 MiB, 44.47 W
2026/08/27 23:41:25.338, 0, 0 %, 0 %, 35357 MiB, 38.29 W
2026/08/27 23:41:25.338, 1, 6 %, 0 %, 35344 MiB, 36.89 W
2026/08/27 23:41:25.338, 2, 11 %, 0 %, 35346 MiB, 38.15 W
2026/08/27 23:41:30.339, 0, 4 %, 0 %, 35357 MiB, 37.90 W
2026/08/27 23:41:30.340, 1, 4 %, 0 %, 35344 MiB, 36.78 W
2026/08/27 23:41:30.340, 2, 6 %, 0 %, 35346 MiB, 39.52 W
2026/08/27 23:41:35.340, 0, 9 %, 0 %, 35357 MiB, 42.64 W
2026/08/27 23:41:35.340, 1, 9 %, 0 %, 35344 MiB, 37.97 W
2026/08/27 23:41:35.340, 2, 4 %, 0 %, 35346 MiB, 38.23 W
2026/08/27 23:41:40.341, 0, 0 %, 0 %, 35357 MiB, 37.21 W
2026/08/27 23:41:40.341, 1, 3 %, 0 %, 35344 MiB, 38.76 W
2026/08/27 23:41:40.341, 2, 12 %, 0 %, 35346 MiB, 38.03 W
2026/08/27 23:41:45.341, 0, 50 %, 6 %, 35357 MiB, 38.88 W
2026/08/27 23:41:45.341, 1, 4 %, 0 %, 35344 MiB, 36.79 W
2026/08/27 23:41:45.341, 2, 6 %, 0 %, 35346 MiB, 38.13 W
2026/08/27 23:41:50.343, 0, 0 %, 0 %, 35357 MiB, 37.32 W
2026/08/27 23:41:50.343, 1, 4 %, 0 %, 35344 MiB, 36.59 W
2026/08/27 23:41:50.343, 2, 4 %, 0 %, 35346 MiB, 38.35 W
2026/08/27 23:41:55.344, 0, 0 %, 0 %, 35357 MiB, 37.21 W
2026/08/27 23:41:55.344, 1, 5 %, 0 %, 35344 MiB, 36.60 W
2026/08/27 23:41:55.344, 2, 0 %, 0 %, 35346 MiB, 37.95 W
2026/08/27 23:42:00.345, 0, 0 %, 0 %, 35357 MiB, 37.50 W
2026/08/27 23:42:00.345, 1, 4 %, 0 %, 35344 MiB, 36.69 W
2026/08/27 23:42:00.345, 2, 5 %, 0 %, 35346 MiB, 42.69 W
2026/08/27 23:42:05.345, 0, 7 %, 0 %, 35357 MiB, 37.00 W
2026/08/27 23:42:05.345, 1, 13 %, 0 %, 35344 MiB, 40.64 W
2026/08/27 23:42:05.345, 2, 1 %, 0 %, 35346 MiB, 38.04 W
2026/08/27 23:42:10.346, 0, 0 %, 0 %, 35357 MiB, 37.41 W
2026/08/27 23:42:10.347, 1, 43 %, 6 %, 35344 MiB, 37.08 W
2026/08/27 23:42:10.347, 2, 7 %, 0 %, 35346 MiB, 37.95 W
2026/08/27 23:42:15.348, 0, 0 %, 0 %, 35357 MiB, 37.31 W
2026/08/27 23:42:15.348, 1, 12 %, 0 %, 35344 MiB, 36.60 W
2026/08/27 23:42:15.348, 2, 0 %, 0 %, 35346 MiB, 38.63 W
2026/08/27 23:42:20.350, 0, 0 %, 0 %, 35357 MiB, 37.31 W
2026/08/27 23:42:20.350, 1, 7 %, 0 %, 35344 MiB, 36.69 W
2026/08/27 23:42:20.350, 2, 0 %, 0 %, 35346 MiB, 38.04 W
2026/08/27 23:42:25.351, 0, 11 %, 0 %, 35357 MiB, 39.38 W
2026/08/27 23:42:25.352, 1, 0 %, 0 %, 35344 MiB, 36.58 W
2026/08/27 23:42:25.352, 2, 11 %, 0 %, 35346 MiB, 38.72 W
2026/08/27 23:42:30.352, 0, 65 %, 0 %, 35357 MiB, 59.58 W
2026/08/27 23:42:30.352, 1, 0 %, 0 %, 35344 MiB, 36.57 W
2026/08/27 23:42:30.352, 2, 13 %, 0 %, 35346 MiB, 38.42 W
2026/08/27 23:42:35.353, 0, 11 %, 0 %, 35357 MiB, 37.68 W
2026/08/27 23:42:35.353, 1, 0 %, 0 %, 35344 MiB, 37.06 W
2026/08/27 23:42:35.353, 2, 3 %, 0 %, 35346 MiB, 57.24 W
2026/08/27 23:42:40.354, 0, 7 %, 0 %, 35357 MiB, 37.40 W
2026/08/27 23:42:40.354, 1, 10 %, 0 %, 35344 MiB, 36.88 W
2026/08/27 23:42:40.354, 2, 0 %, 0 %, 35346 MiB, 41.29 W
2026/08/27 23:42:45.355, 0, 0 %, 0 %, 35357 MiB, 37.51 W
2026/08/27 23:42:45.355, 1, 0 %, 0 %, 35344 MiB, 36.79 W
2026/08/27 23:42:45.355, 2, 0 %, 0 %, 35346 MiB, 37.75 W
2026/08/27 23:42:50.356, 0, 0 %, 0 %, 35357 MiB, 37.32 W
2026/08/27 23:42:50.356, 1, 0 %, 0 %, 35344 MiB, 36.70 W
2026/08/27 23:42:50.356, 2, 10 %, 0 %, 35346 MiB, 37.65 W
2026/08/27 23:42:55.356, 0, 0 %, 0 %, 35357 MiB, 37.32 W
2026/08/27 23:42:55.356, 1, 13 %, 0 %, 35344 MiB, 36.89 W
2026/08/27 23:42:55.356, 2, 8 %, 0 %, 35346 MiB, 37.75 W
2026/08/27 23:43:00.357, 0, 0 %, 0 %, 35357 MiB, 37.42 W
2026/08/27 23:43:00.357, 1, 7 %, 0 %, 35344 MiB, 39.15 W
2026/08/27 23:43:00.357, 2, 0 %, 0 %, 35346 MiB, 37.85 W
2026/08/27 23:43:05.358, 0, 0 %, 0 %, 35357 MiB, 37.14 W
2026/08/27 23:43:05.358, 1, 0 %, 0 %, 35344 MiB, 36.81 W
2026/08/27 23:43:05.358, 2, 0 %, 0 %, 35346 MiB, 37.77 W
2026/08/27 23:43:10.358, 0, 100 %, 17 %, 35357 MiB, 92.13 W
2026/08/27 23:43:10.359, 1, 100 %, 22 %, 35344 MiB, 150.74 W
2026/08/27 23:43:10.359, 2, 95 %, 15 %, 35346 MiB, 71.25 W
2026/08/27 23:43:15.359, 0, 100 %, 20 %, 35357 MiB, 92.98 W
2026/08/27 23:43:15.359, 1, 100 %, 20 %, 35344 MiB, 99.72 W
2026/08/27 23:43:15.359, 2, 100 %, 21 %, 35346 MiB, 175.26 W
2026/08/27 23:43:20.361, 0, 100 %, 29 %, 35357 MiB, 155.63 W
2026/08/27 23:43:20.361, 1, 100 %, 24 %, 35344 MiB, 133.98 W
2026/08/27 23:43:20.362, 2, 100 %, 23 %, 35346 MiB, 141.79 W
2026/08/27 23:43:25.362, 0, 100 %, 26 %, 35357 MiB, 89.38 W
2026/08/27 23:43:25.362, 1, 100 %, 13 %, 35344 MiB, 78.05 W
2026/08/27 23:43:25.362, 2, 100 %, 21 %, 35346 MiB, 90.51 W
2026/08/27 23:43:30.363, 0, 100 %, 0 %, 35357 MiB, 74.46 W
2026/08/27 23:43:30.363, 1, 100 %, 0 %, 35344 MiB, 71.82 W
2026/08/27 23:43:30.363, 2, 100 %, 0 %, 35346 MiB, 75.71 W
2026/08/27 23:43:35.364, 0, 100 %, 0 %, 35357 MiB, 75.06 W
2026/08/27 23:43:35.364, 1, 100 %, 2 %, 35344 MiB, 71.92 W
2026/08/27 23:43:35.365, 2, 100 %, 2 %, 35346 MiB, 76.29 W
2026/08/27 23:43:40.365, 0, 100 %, 0 %, 35357 MiB, 74.17 W
2026/08/27 23:43:40.366, 1, 100 %, 0 %, 35344 MiB, 71.12 W
2026/08/27 23:43:40.366, 2, 100 %, 3 %, 35346 MiB, 99.42 W
2026/08/27 23:43:45.366, 0, 0 %, 0 %, 35357 MiB, 59.69 W
2026/08/27 23:43:45.366, 1, 15 %, 0 %, 35344 MiB, 57.96 W
2026/08/27 23:43:45.366, 2, 100 %, 0 %, 35346 MiB, 75.26 W
2026/08/27 23:43:50.367, 0, 0 %, 0 %, 35357 MiB, 38.19 W
2026/08/27 23:43:50.367, 1, 0 %, 0 %, 35344 MiB, 37.58 W
2026/08/27 23:43:50.367, 2, 0 %, 0 %, 35346 MiB, 38.74 W
2026/08/27 23:43:55.367, 0, 8 %, 0 %, 35357 MiB, 38.08 W
2026/08/27 23:43:55.367, 1, 4 %, 0 %, 35344 MiB, 37.37 W
2026/08/27 23:43:55.367, 2, 8 %, 0 %, 35346 MiB, 38.81 W
2026/08/27 23:44:00.367, 0, 0 %, 0 %, 35357 MiB, 41.17 W
2026/08/27 23:44:00.368, 1, 4 %, 0 %, 35344 MiB, 37.18 W
2026/08/27 23:44:00.368, 2, 12 %, 0 %, 35346 MiB, 38.54 W
2026/08/27 23:44:05.368, 0, 3 %, 0 %, 35357 MiB, 37.88 W
2026/08/27 23:44:05.368, 1, 4 %, 0 %, 35344 MiB, 37.27 W
2026/08/27 23:44:05.368, 2, 18 %, 0 %, 35346 MiB, 38.35 W
2026/08/27 23:44:10.369, 0, 3 %, 0 %, 35357 MiB, 37.70 W
2026/08/27 23:44:10.369, 1, 4 %, 0 %, 35344 MiB, 37.18 W
2026/08/27 23:44:10.369, 2, 0 %, 0 %, 35346 MiB, 38.23 W
2026/08/27 23:44:15.369, 0, 0 %, 0 %, 35357 MiB, 40.28 W
2026/08/27 23:44:15.370, 1, 7 %, 0 %, 35344 MiB, 46.05 W
2026/08/27 23:44:15.370, 2, 11 %, 0 %, 35346 MiB, 38.35 W
2026/08/27 23:44:20.370, 0, 9 %, 0 %, 35357 MiB, 38.51 W
2026/08/27 23:44:20.370, 1, 0 %, 0 %, 35344 MiB, 37.08 W
2026/08/27 23:44:20.370, 2, 13 %, 0 %, 35346 MiB, 38.15 W
2026/08/27 23:44:25.371, 0, 0 %, 0 %, 35357 MiB, 37.42 W
2026/08/27 23:44:25.371, 1, 0 %, 0 %, 35344 MiB, 37.09 W
2026/08/27 23:44:25.371, 2, 0 %, 0 %, 35346 MiB, 38.15 W
2026/08/27 23:44:30.371, 0, 4 %, 0 %, 35357 MiB, 37.39 W
2026/08/27 23:44:30.371, 1, 4 %, 0 %, 35344 MiB, 36.88 W
2026/08/27 23:44:30.371, 2, 0 %, 0 %, 35346 MiB, 38.24 W
2026/08/27 23:44:35.372, 0, 9 %, 0 %, 35357 MiB, 37.50 W
2026/08/27 23:44:35.372, 1, 5 %, 0 %, 35344 MiB, 36.98 W
2026/08/27 23:44:35.372, 2, 0 %, 0 %, 35346 MiB, 38.14 W
2026/08/27 23:44:40.373, 0, 0 %, 0 %, 35357 MiB, 37.90 W
2026/08/27 23:44:40.373, 1, 0 %, 0 %, 35344 MiB, 36.88 W
2026/08/27 23:44:40.373, 2, 4 %, 0 %, 35346 MiB, 46.15 W
2026/08/27 23:44:45.373, 0, 0 %, 0 %, 35357 MiB, 37.32 W
2026/08/27 23:44:45.373, 1, 0 %, 0 %, 35344 MiB, 36.99 W
2026/08/27 23:44:45.373, 2, 0 %, 0 %, 35346 MiB, 38.45 W
2026/08/27 23:44:50.374, 0, 0 %, 0 %, 35357 MiB, 37.31 W
2026/08/27 23:44:50.374, 1, 5 %, 0 %, 35344 MiB, 36.88 W
2026/08/27 23:44:50.374, 2, 0 %, 0 %, 35346 MiB, 38.04 W
2026/08/27 23:44:55.374, 0, 0 %, 0 %, 35357 MiB, 37.31 W
2026/08/27 23:44:55.375, 1, 0 %, 0 %, 35344 MiB, 36.79 W
2026/08/27 23:44:55.375, 2, 11 %, 0 %, 35346 MiB, 38.04 W
2026/08/27 23:45:00.376, 0, 14 %, 0 %, 35357 MiB, 37.69 W
2026/08/27 23:45:00.376, 1, 0 %, 0 %, 35344 MiB, 36.89 W
2026/08/27 23:45:00.377, 2, 4 %, 0 %, 35346 MiB, 37.92 W
2026/08/27 23:45:05.377, 0, 0 %, 0 %, 35357 MiB, 37.21 W
2026/08/27 23:45:05.378, 1, 0 %, 0 %, 35344 MiB, 36.60 W
2026/08/27 23:45:05.378, 2, 0 %, 0 %, 35346 MiB, 38.04 W
2026/08/27 23:45:10.379, 0, 32 %, 2 %, 35357 MiB, 37.88 W
2026/08/27 23:45:10.379, 1, 4 %, 0 %, 35344 MiB, 36.67 W
2026/08/27 23:45:10.379, 2, 87 %, 11 %, 35346 MiB, 57.92 W
2026/08/27 23:45:15.380, 0, 1 %, 0 %, 35357 MiB, 37.31 W
2026/08/27 23:45:15.380, 1, 4 %, 0 %, 35344 MiB, 36.69 W
2026/08/27 23:45:15.380, 2, 0 %, 0 %, 35346 MiB, 37.95 W
2026/08/27 23:45:20.380, 0, 0 %, 0 %, 35357 MiB, 37.42 W
2026/08/27 23:45:20.381, 1, 0 %, 0 %, 35344 MiB, 36.79 W
2026/08/27 23:45:20.381, 2, 11 %, 0 %, 35346 MiB, 37.95 W
2026/08/27 23:45:25.381, 0, 0 %, 0 %, 35357 MiB, 37.32 W
2026/08/27 23:45:25.381, 1, 6 %, 0 %, 35344 MiB, 37.76 W
2026/08/27 23:45:25.381, 2, 0 %, 0 %, 35346 MiB, 37.92 W
2026/08/27 23:45:30.382, 0, 0 %, 0 %, 35357 MiB, 39.86 W
2026/08/27 23:45:30.382, 1, 44 %, 0 %, 35344 MiB, 42.10 W
2026/08/27 23:45:30.382, 2, 0 %, 0 %, 35346 MiB, 38.04 W
2026/08/27 23:45:35.382, 0, 53 %, 6 %, 35357 MiB, 38.79 W
2026/08/27 23:45:35.383, 1, 17 %, 0 %, 35344 MiB, 38.36 W
2026/08/27 23:45:35.383, 2, 0 %, 0 %, 35346 MiB, 37.95 W
2026/08/27 23:45:40.383, 0, 0 %, 0 %, 35357 MiB, 37.32 W
2026/08/27 23:45:40.383, 1, 1 %, 0 %, 35344 MiB, 43.49 W
2026/08/27 23:45:40.383, 2, 0 %, 0 %, 35346 MiB, 38.13 W
2026/08/27 23:45:45.384, 0, 5 %, 0 %, 35357 MiB, 42.14 W
2026/08/27 23:45:45.384, 1, 0 %, 0 %, 35344 MiB, 36.97 W
2026/08/27 23:45:45.384, 2, 0 %, 0 %, 35346 MiB, 38.52 W
2026/08/27 23:45:50.384, 0, 15 %, 0 %, 35357 MiB, 43.71 W
2026/08/27 23:45:50.384, 1, 0 %, 0 %, 35344 MiB, 42.51 W
2026/08/27 23:45:50.384, 2, 18 %, 0 %, 35346 MiB, 38.03 W
2026/08/27 23:45:55.386, 0, 14 %, 0 %, 35357 MiB, 37.32 W
2026/08/27 23:45:55.386, 1, 1 %, 0 %, 35344 MiB, 37.16 W
2026/08/27 23:45:55.386, 2, 0 %, 0 %, 35346 MiB, 39.82 W
2026/08/27 23:46:00.387, 0, 27 %, 4 %, 35357 MiB, 38.19 W
2026/08/27 23:46:00.388, 1, 13 %, 0 %, 35344 MiB, 37.07 W
2026/08/27 23:46:00.388, 2, 16 %, 0 %, 35346 MiB, 39.62 W
2026/08/27 23:46:05.389, 0, 0 %, 0 %, 35357 MiB, 37.51 W
2026/08/27 23:46:05.389, 1, 0 %, 0 %, 35344 MiB, 36.70 W
2026/08/27 23:46:05.389, 2, 0 %, 0 %, 35346 MiB, 37.75 W
2026/08/27 23:46:10.391, 0, 0 %, 0 %, 35357 MiB, 37.31 W
2026/08/27 23:46:10.391, 1, 9 %, 0 %, 35344 MiB, 43.80 W
2026/08/27 23:46:10.391, 2, 5 %, 0 %, 35346 MiB, 37.95 W
2026/08/27 23:46:15.391, 0, 6 %, 0 %, 35357 MiB, 40.36 W
2026/08/27 23:46:15.391, 1, 9 %, 0 %, 35344 MiB, 36.89 W
2026/08/27 23:46:15.391, 2, 0 %, 0 %, 35346 MiB, 38.04 W
2026/08/27 23:46:20.392, 0, 0 %, 0 %, 35357 MiB, 37.42 W
2026/08/27 23:46:20.392, 1, 0 %, 0 %, 35344 MiB, 36.79 W
2026/08/27 23:46:20.392, 2, 0 %, 0 %, 35346 MiB, 37.85 W
2026/08/27 23:46:25.392, 0, 0 %, 0 %, 35357 MiB, 37.22 W
2026/08/27 23:46:25.393, 1, 0 %, 0 %, 35344 MiB, 36.79 W
2026/08/27 23:46:25.393, 2, 13 %, 0 %, 35346 MiB, 42.71 W
2026/08/27 23:46:30.393, 0, 0 %, 0 %, 35357 MiB, 37.23 W
2026/08/27 23:46:30.393, 1, 0 %, 0 %, 35344 MiB, 36.71 W
2026/08/27 23:46:30.393, 2, 0 %, 0 %, 35346 MiB, 44.67 W
